,Genre,Director,imdbRating
2216,Documentary,Michael Barnett,10172.5
2217,Documentary,Michael Dimich,143.0
2218,Documentary,Michael Dunaway,2659.8
2219,Documentary,Michael Haussman,480.0
2220,Documentary,Michael Pellerin,34.0
2221,Documentary,Michael Rapaport,919.8
2222,Documentary,Michael Simon,17894.8
2223,Documentary,Michael Wech,46.2
2224,Documentary,Michael Welfle,63.9
2225,Documentary,Michael Zimbalist,8232.8
2226,Documentary,Michiel Thomas,401.2
2227,Documentary,Miguel Coimbra,44.0
2228,Documentary,Mike McDowall,2630.7
2229,Documentary,Mike Weeks,202.8
2230,Documentary,Mimi O'Connor,4392.8
2231,Documentary,Monika Pawluczuk,32.0
2232,Documentary,Morgan Neville,28621.6
2233,Documentary,Morgan Spurlock,533.0
2234,Documentary,NJ Silva,72.6
2235,Documentary,Nefise Özkal Lorentzen,72.8
2236,Documentary,Nicholas Corrao,35.0
2237,Documentary,Nicholas Mross,6206.4
2238,Documentary,Nick Brandestini,1335.9
2239,Documentary,Nick Gillam-Smith,146.0
2240,Documentary,Nicolas Wadimoff,129.2
2241,Documentary,Nicole Lucas Haimes,1020.0
2242,Documentary,Norbert ter Hall,1485.2
2243,Documentary,Oliver Riley-Smith,36.0
2244,Documentary,Oskari Pastila,903.9
2245,Documentary,Patricia Federico,80.1
2246,Documentary,Paul Duane,70.8
2247,Documentary,Pedro Ultreras,227.2
2248,Documentary,Peggy Stern,456.0
2249,Documentary,Pekka Veikkolainen,362.6
2250,Documentary,Peter Barbosa,76.0
2251,Documentary,Peter Fitzgerald,53.2
2252,Documentary,Peter Miller,90.2
2253,Documentary,Peter Richardson,13529.0
2254,Documentary,Peter Rosen,44.0
2255,Documentary,Phil Griffin,49.0
2256,Documentary,Rachel Grady,530.95
2257,Documentary,Rama Rau,74.0
2258,Documentary,Ray Didinger,96.2
2259,Documentary,Reijer Zwaan,1380.6
2260,Documentary,Richard Dean,56.0
2261,Documentary,Richard Gage,1213.6
2262,Documentary,Richard Pearson,1557.3
2263,Documentary,Richard Press,34372.9
2264,Documentary,Robert Gordon,28621.6
2265,Documentary,Robert McCallum,2211.6
2266,Documentary,Roberta Grossman,1658.25
2267,Documentary,Rory Kennedy,20360.4
2268,Documentary,Rushmore DeNooyer,825.6
2269,Documentary,Ruut Weissman,256.0
2270,Documentary,Ryan White,10599.6
2271,Documentary,Ryan Wise,3084.3
2272,Documentary,Sam Blair,49.0
2273,Documentary,Sam George,731.5
2274,Documentary,Sam Hobkinson,655.2
2275,Documentary,Sam L.,655.2
2276,Documentary,Samira Goetschel,2795.0
2277,Documentary,Samuel Abrahams,258.3
2278,Documentary,Sarah Hunt,4392.8
2279,Documentary,Scott L. Montoya,565.8
2280,Documentary,Sean Ryan Finnegan,117.6
2281,Documentary,Sol Friedman,56.0
2282,Documentary,Stamos Dimitropoulos,163.4
2283,Documentary,Stephen Low,3581.1
2284,Documentary,Steve Fisher,695.8
2285,Documentary,Steve Freer,553.8
2286,Documentary,Steve Seidman,96.2
2287,Documentary,Steve Smith,2186.8
2288,Documentary,Steven Vosburgh,168.2
2289,Documentary,Stéphane Laporte,2464.0
2290,Documentary,Suha Ismaiel,60.0
2291,Documentary,Susanna Helke,40.0
2292,Documentary,Svetoslav Stoyanov,897.6
2293,Documentary,TJ Nordaker,85.0
2294,Documentary,Talmadge Heyward,144.0
2295,Documentary,Tara Wood,2659.8
2296,Documentary,Tatjana Bozic,893.2
2297,Documentary,Thomas Balmès,1412.9
2298,Documentary,Thomas Snyder,116.6
2299,Documentary,Thorsten Schütte,2467.5
2300,Documentary,Till Schauder,3599.7
2301,Documentary,Tim Albone,957.6
2302,Documentary,Tim Mahoney,2891.4
2303,Documentary,Tim Skousen,5388.9
2304,Documentary,Tim Wolff,410.0
2305,Documentary,Tomoo Noda,376.0
2306,Documentary,Tony White,29.5
2307,Documentary,Travis Landry,51.0
2308,Documentary,Trisha Pasricha,101.2
2309,Documentary,Troy Miller,2008.8
2310,Documentary,Ulli Gladik,123.2
2311,Documentary,Verena Soltiz,530.1
2312,Documentary,Virpi Suutari,40.0
2313,Documentary,Vishal Solanki,525.6
2314,Documentary,Vita Lusty,235.6
2315,Documentary,William Baker,110.4
2316,Documentary,Zara Hayes,1411.2
2317,Documentary,Ziga Virc,8847.8
2318,Drama,A. Furkan Gündogan,106.4
2319,Drama,A.R. Murugadoss,125800.0
2320,Drama,Aaron David Defazio,103.2
2321,Drama,Abbas Fahdel,1078.8
2322,Drama,Abhay Chopra,163.8
2323,Drama,Abhay Kumar,39.0
2324,Drama,Adam Finberg,201.6
2325,Drama,Adam Marcus,15989.6
2326,Drama,Adam Newport-Berra,50.6
2327,Drama,Adam Silver,1025.8
2328,Drama,Adele Morey,112.0
2329,Drama,Adil El Arbi,13454.5
2330,Drama,Ahmet Karaman,16560.0
2331,Drama,Akiyuki Shinbo,4882.8
2332,Drama,Akram Zaatari,26.0
2333,Drama,Aku Louhimies,4004.0
2334,Drama,Alan Cumming,47436.8
2335,Drama,Alan Rickman,87061.0
2336,Drama,Alana Waksman,49.0
2337,Drama,Alden Peters,42.0
2338,Drama,Aldo D. Napoli,74.7
2339,Drama,Alejandro Agresti,347.6
2340,Drama,Aleksandar Ivicic,117.8
2341,Drama,Aleksandr Chernyaev,101.2
2342,Drama,Aleksandr Strizhenov,2335.2
2343,Drama,Alex Cole Taylor,159.6
2344,Drama,Alexander Von David,4882.8
2345,Drama,Alexandra Schneider,129.6
2346,Drama,Alexandra Shiva,1004.4
2347,Drama,Alfonso Cuarón,4654696.8
2348,Drama,Alice Winocour,15115.6
2349,Drama,Alicia Keys,6262.2
2350,Drama,Alik Sakharov,32461.1
2351,Drama,Alin Musetescu,223.6
2352,Drama,Allan Deberton,955.0
2353,Drama,Allan Tsao,82.8
2354,Drama,Allen Frederic,68.8
2355,Drama,Alvin Yapan,68.4
2356,Drama,Amanda Feldon,42.0
2357,Drama,Amir Bar-Lev,499.8
2358,Drama,Amma Asante,3768.6
2359,Drama,Andrea Di Stefano,98201.4
2360,Drama,Andreas Henn,392.7
2361,Drama,Andreas Johnsen,1514.5
2362,Drama,Andreas Samland,40.0
2363,Drama,Andrew Droz Palermo,4207.5
2364,Drama,Andrew James,364.0
2365,Drama,Andrew Zuckerman,103.6
2366,Drama,Andrew de Villiers,545.0
2367,Drama,Andri Hinnen,195.5
2368,Drama,André Moraes,190.0
2369,Drama,Andy Cheng,31828.0
2370,Drama,Anees Bazmee,17457.0
2371,Drama,Angel Borrego Cubero,237.0
2372,Drama,Angela Bassett,6191.4
2373,Drama,Angelina Nikonova,550.4
2374,Drama,Anjali Sundaram,40.2
2375,Drama,Anne Wheeler,2398.5
2376,Drama,Annette Haywood-Carter,6534.0
2377,Drama,Anthony Geathers,60.9
2378,Drama,Anthony L. Gilardi,52.8
2379,Drama,Anthony Lee,118.3
2380,Drama,Anton Corbijn,213652.0
2381,Drama,Antonio Cuadri,2073.6
2382,Drama,Antony Webb,204.4
2383,Drama,Ariel Schulman,12793.0
2384,Drama,Arik Lubetzki,269.1
2385,Drama,Aron Bothman,58.0
2386,Drama,Arshad Yusuf Pathan,229.6
2387,Drama,Arthur Allan Seidelman,711.0
2388,Drama,Asad Shan,653.4
2389,Drama,Asaph Polonsky,98.8
2390,Drama,Asghar Farhadi,268307.7
2391,Drama,Atom Egoyan,71136.2
2392,Drama,Attila Szász,6156.0
2393,Drama,Audrey Larson,120.4
2394,Drama,Austeja Urbaite,47.0
2395,Drama,Ayako Yoshida,1332.1
2396,Drama,Babak Najafi,488803.2
2397,Drama,Baltasar Kormákur,1013411.4
2398,Drama,Barney Elliott,1616.6
2399,Drama,Barry Hecker,99.4
2400,Drama,Bartosz Prokopowicz,516.6
2401,Drama,Bartosz Werner,84.5
2402,Drama,Bas Devos,1308.0
2403,Drama,Baz Luhrmann,2704277.7
2404,Drama,Ben Affleck,3551709.7
2405,Drama,Ben Cresciman,972.8
2406,Drama,Ben Finney,42.7
2407,Drama,Ben Fiore,50.6
2408,Drama,Ben Hopkins,705.0
2409,Drama,Ben Juhl,67.5
2410,Drama,Ben Steele,1117.4
2411,Drama,Ben Stiller,1761876.9
2412,Drama,Ben Wade,112.0
2413,Drama,Benjamin Epps,35847.0
2414,Drama,Benjamin Quabeck,8243.1
2415,Drama,Benoît Delépine,2885.4
2416,Drama,Bernd Lehahn,134.4
2417,Drama,Bilall Fallah,13454.5
2418,Drama,Bill Condon,905049.6
2419,Drama,Bill Pohlad,183401.6
2420,Drama,Birger Larsen,452.4
2421,Drama,Blake Reading,58.1
2422,Drama,Blaz Zavrsnik,455.0
2423,Drama,Bob Balaban,4692.6
2424,Drama,Bob Yari,1146.6
2425,Drama,Brad Armstrong,150.8
2426,Drama,Brad Peyton,929737.6
2427,Drama,Brad Silberling,86222.3
2428,Drama,Brandon Polanco,862.4
2429,Drama,Branko Djuric,10811.4
2430,Drama,Brendan Maher,1526.5
2431,Drama,Brett Andrew Christiansen,39.0
2432,Drama,Brian A Miller,10041.6
2433,Drama,Brian Dannelly,280036.5
2434,Drama,Brian Dorton,1132.3
2435,Drama,Brian Faye,102.4
2436,Drama,Brian Herzlinger,3536.0
2437,Drama,Brian Robbins,232.5
2438,Drama,Brigitte Burdine,2918.1
2439,Drama,Bruce Davie,112.0
2440,Drama,Bruce Gowers,375.2
2441,Drama,Bruce Kennedy,386.4
2442,Drama,Bryan Enk,65.7
2443,Drama,Bryan Hiltner,15.0
2444,Drama,Bryon Blakey,283.5
2445,Drama,Bunee Tomlinson,52.8
2446,Drama,Burkhard Feige,153.3
2447,Drama,Byoung-gon Moon,167.2
2448,Drama,C. Fraser Press,264.0
2449,Drama,Camille Delamarre,303.4
2450,Drama,Campbell Maynes,82.5
2451,Drama,Candida Royalle,50.4
2452,Drama,Cap Averill II,146.2
2453,Drama,Carlo Carlei,48337.2
2454,Drama,Carlos Coelho da Silva,11082.3
2455,Drama,Carlos Iglesias,1736.0
2456,Drama,Caru Alves de Souza,300.9
2457,Drama,Caryn Waechter,8990.1
2458,Drama,Casey Tebo,344.0
2459,Drama,Cassandra Cronenberg,33.0
2460,Drama,Catherine Hardwicke,1834887.6
2461,Drama,Catherine Pancake,94.6
2462,Drama,Cathy Brady,49.7
2463,Drama,Cedric K. Williams,73.5
2464,Drama,Chad Archibald,9942.1
2465,Drama,Chad L. Scheifele,1272.0
2466,Drama,Chad Zuver,1653.0
2467,Drama,Chaitanya Tamhane,15077.4
2468,Drama,Charles Ferguson,538.2
2469,Drama,Charles Hood,7235.4
2470,Drama,Charles Marinaro,136.0
2471,Drama,Charles Martin Smith,82603.9
2472,Drama,Charles Minsky,1836.8
2473,Drama,Charles-Olivier Michaud,271.4
2474,Drama,Charlie Guillen,43.2
2475,Drama,Charlie Lightening,499.8
2476,Drama,Charlie Russell,196.0
2477,Drama,Chase Gordon,135.0
2478,Drama,Chelsea Vance,37.8
2479,Drama,Chike Ozah,68.8
2480,Drama,Chookiat Sakveerakul,32157.2
2481,Drama,Chris Cordone,390.6
2482,Drama,Chris Durlacher,8232.0
2483,Drama,Chris Niespodzianski,601.6
2484,Drama,Chris R. Notarile,921.4
2485,Drama,Chris Robinson,83.7
2486,Drama,Chris Shadley,52404.0
2487,Drama,Chris Smellin,49.0
2488,Drama,Christene Hurley,327.6
2489,Drama,Christian Carion,11662.0
2490,Drama,Christian Doran,112.0
2491,Drama,Christian Duurvoort,108964.8
2492,Drama,Christian Petzold,77153.7
2493,Drama,Christina Beck,42.0
2494,Drama,Christina Raia,249.9
2495,Drama,Christine Swanson,647.4
2496,Drama,Christoffer Boe,9160.8
2497,Drama,Christopher Di Nunzio,375.2
2498,Drama,Christopher Hampton,17847.9
2499,Drama,Christopher Louie,17505.9
2500,Drama,Christopher Nolan,8271376.8
2501,Drama,Christopher Ray,170.2
2502,Drama,Ciarra Nevitt,64.0
2503,Drama,Claire Denis,14145.9
2504,Drama,Clark Gregg,17409.6
2505,Drama,Clay Liford,841.8
2506,Drama,Clea DuVall,9674.6
2507,Drama,Clenet Verdi-Rose,22512.0
2508,Drama,Cody Burns,264.0
2509,Drama,Colin Goh,1848.0
2510,Drama,Connie Diletti,69.0
2511,Drama,Coodie,68.8
2512,Drama,Corky Lehmkuhl,52.2
2513,Drama,Craig Johnson,218960.0
2514,Drama,Craig Lines,41.0
2515,Drama,Cris D'Amato,723.9
2516,Drama,Cristian Mungiu,1072.6
2517,Drama,Csaba Fazekas,1704.0
2518,Drama,Curt Apduhan,39.0
2519,Drama,Cédric Prévost,78.0
2520,Drama,Dae-seung Kim,1587.1
2521,Drama,Dahci Ma,79.5
2522,Drama,Damián Romay,298.9
2523,Drama,Dan DiFelice,2197.8
2524,Drama,Dan Etchels,347.2
2525,Drama,Dan Rubottom,46.8
2526,Drama,Dan Schneidkraut,175.5
2527,Drama,Dan Trachtenberg,1089028.6
2528,Drama,Dana O'Keefe,136.0
2529,Drama,Dani Menkin,128.0
2530,Drama,Daniel Kusan,130.5
2531,Drama,Daniel Lloyd,112.0
2532,Drama,Daniel Waters,57756.0
2533,Drama,Daniela Broitman,91.5
2534,Drama,Daniela Schrier Kafshi,88.0
2535,Drama,Danielle Lurie,90.2
2536,Drama,Danis Tanovic,2435.4
2537,Drama,Danish Naveed,30.0
2538,Drama,Danny Cannon,351369.6
2539,Drama,Danny J. Boyle,204.0
2540,Drama,Danny Matier,497.7
2541,Drama,Danny Ramirez,104.4
2542,Drama,Darko Lungulov,1604.3
2543,Drama,Darren Lynn Bousman,249.6
2544,Drama,Darren Press,264.0
2545,Drama,Dave Boyle,8323.2
2546,Drama,David Ashton,198.0
2547,Drama,David Bond,700.4
2548,Drama,David Brückner,468.0
2549,Drama,David Chirchirillo,1274.0
2550,Drama,David DeCoteau,185.4
2551,Drama,David Fincher,4780587.6
2552,Drama,David Grossman,195.0
2553,Drama,David Higby,5745.6
2554,Drama,David Llauger Meiselman,787.2
2555,Drama,David Mackenzie,177920.0
2556,Drama,David Mech,38.0
2557,Drama,David Newman,1796.3
2558,Drama,David Nieto Wenzell,73.1
2559,Drama,David R. Higgins,607.2
2560,Drama,David S. Vardanyan,106.4
2561,Drama,David Thorpe,7036.2
2562,Drama,David Yates,4496415.3
2563,Drama,Davit Pirtskhalava,101.4
2564,Drama,Deirdre Friel,32.0
2565,Drama,Delila Vallot,195.5
2566,Drama,Demi Moore,6262.2
2567,Drama,Denis Villeneuve,21080.0
2568,Drama,Dennis Widmyer,69912.0
2569,Drama,Derek Ewers,60.3
2570,Drama,Derek Savage,8636.4
2571,Drama,Derek Ting,194.7
2572,Drama,Devon Greggory,51.0
2573,Drama,Diablo Cody,13803.3
2574,Drama,Diana Bigham,60.0
2575,Drama,Dick Van Dark,102.0
2576,Drama,Ding Liang,37.2
2577,Drama,Dispencery Sharp,63.2
2578,Drama,Dito Montiel,159295.6
2579,Drama,Dmitry Trakovsky,616.2
2580,Drama,Dominic Brunt,1699.5
2581,Drama,Dominic Haxton,1796.3
2582,Drama,Donald E. Reynolds,41.0
2583,Drama,Dorian Lee,58.0
2584,Drama,Doug Kropla,32.0
2585,Drama,Doug Scheiber,74.7
2586,Drama,Douglas Conner,1132.3
2587,Drama,Douglas McGrath,614.1
2588,Drama,Drew Mylrea,60.0
2589,Drama,Drew Stewart,164.0
2590,Drama,Dylan Southern,38.0
2591,Drama,E.R. Womelsduff,84.5
2592,Drama,Eché Janga,97.5
2593,Drama,Ed Hill,72.8
2594,Drama,Edris Ne,51.2
2595,Drama,Eduardo Chibás Fernández,103.6
2596,Drama,Edward Zwick,978856.6
2597,Drama,Eirik Svensson,1873.8
2598,Drama,Eli Roth,229966.8
2599,Drama,Eliseo Subiela,2438.4
2600,Drama,Elissa Leonard,524.6
2601,Drama,Elliot M. Bour,1255.6
2602,Drama,Elsa Boyer,58.0
2603,Drama,Elvis Deane,67.2
2604,Drama,Eric Hurt,100.0
2605,Drama,Eric Stacey,48.4
2606,Drama,Eric Valli,46.9
2607,Drama,Erick Fefferman,48.3
2608,Drama,Erik Matti,13412.0
2609,Drama,Erik Reese,63.0
2610,Drama,Ernest Johnson,264.0
2611,Drama,Ester Martin Bergsmark,6493.5
2612,Drama,Eva Husson,3276.0
2613,Drama,Evan Croker,112.0
2614,Drama,Evie Marie Warner,75.0
2615,Drama,Ezra Holland,850.5
2616,Drama,Fabien Martorell,156.0
2617,Drama,Falco Jagau,112.5
2618,Drama,Farzan Haghighi,154.0
2619,Drama,Federico Castelluccio,122.4
2620,Drama,Femi Oyeniran,455.4
2621,Drama,Filip Renc,401.8
2622,Drama,Filipe F. Coutinho,115.2
2623,Drama,Fiona Keane,32.0
2624,Drama,Florent-Emilio Siri,625897.8
2625,Drama,Florian Gärtner,144.0
2626,Drama,Frank Capra,2430360.0
2627,Drama,Frank Lin,604.0
2628,Drama,Frankie Frain,75.0
2629,Drama,François Favrat,2402.4
2630,Drama,Fred Olen Ray,1101.6
2631,Drama,Frédéric Forestier,2589.6
2632,Drama,Gabriel Gettman,84.0
2633,Drama,Gabriel Range,3659.8
2634,Drama,Gabriele Muccino,2769592.0
2635,Drama,Gabrielle Lui,319.2
2636,Drama,Gail Willumsen,1605.6
2637,Drama,Garrett Hammel,46.2
2638,Drama,Garry Marshall,78293.6
2639,Drama,Garson Yu,37802.7
2640,Drama,Gary Ross,424933.0
2641,Drama,Gary Shore,894058.2
2642,Drama,Gaspar Noé,119658.0
2643,Drama,Gaurav,68.0
2644,Drama,Gekidan Hitori,683.1
2645,Drama,Geoffroy Faugérolas,94.6
2646,Drama,George Markakis,276.0
2647,Drama,Gil Cates Jr.,1379.7
2648,Drama,Giorgio Serafini,4485.0
2649,Drama,Giulia Clark,82.5
2650,Drama,Gorman Bechard,2184.0
2651,Drama,Graham Cantwell,340.5
2652,Drama,Greg Andersson,71.1
2653,Drama,Greg Mottola,3263979.6
2654,Drama,Greg Tiernan,604.8
2655,Drama,Gregor Schmidinger,3496.5
2656,Drama,Gregory G. Allen,109.2
2657,Drama,Gregory Jacobs,228769.5
2658,Drama,Gretl Claggett,82.5
2659,Drama,Guillaume Canet,97324.5
2660,Drama,Guillaume Epars,52.2
2661,Drama,Guillem Morales,28752.3
2662,Drama,Guillermo del Toro,593406.0
2663,Drama,Guitty Mojabi,58.0
2664,Drama,Gustave Kervern,2885.4
2665,Drama,Guy Édoin,2860.8
2666,Drama,Gábor Rohonyi,3225.6
2667,Drama,Ha Yoo,15217.5
2668,Drama,Hakim Khalfani,205.8
2669,Drama,Hamish Hamilton,1353.0
2670,Drama,Han Lee,194.3
2671,Drama,Han-sol Shin,3556.4
2672,Drama,Hanro Smitsman,1248.3
2673,Drama,Hansjörg Thurn,1005.1
2674,Drama,Harley David Morris,35.7
2675,Drama,Harold Cronk,25416.0
2676,Drama,Harold Ramis,132066.9
2677,Drama,Harrison Chadd,36.0
2678,Drama,Harry Hurwitz,375.2
2679,Drama,Hasan Kiraç,28724.6
2680,Drama,Heath Jones,936.0
2681,Drama,Hector Echavarria,192.0
2682,Drama,Heidi Ewing,415.8
2683,Drama,Henrik Martin Dahlsbakken,281.4
2684,Drama,Henry Hobson,177906.4
2685,Drama,Henry Joost,12793.0
2686,Drama,Herbert Sveinbjörnsson,110.6
2687,Drama,Herman Yau,2066.3
2688,Drama,Hermine Huntgeburth,247.9
2689,Drama,Hernán Guerschuny,2989.0
2690,Drama,Hili Noy,304.0
2691,Drama,Hirokazu Koreeda,6442.8
2692,Drama,Ho-Young Kweon,4158.0
2693,Drama,Hong Khaou,2430.4
2694,Drama,Hooman Seyadi,1597.2
2695,Drama,Howard Berry,410.4
2696,Drama,Hua-Tao Teng,35.7
2697,Drama,Hèctor Hernández Vicens,9535.2
2698,Drama,Ian Barry,3129.3
2699,Drama,Ian Garrido López,43.2
2700,Drama,Ian Sharp,19051.5
2701,Drama,Ignacio Martín Lerma,1132.3
2702,Drama,Igor Lopatonok,396.0
2703,Drama,Ilker Çatak,87.6
2704,Drama,Ilmar Joubert,112.5
2705,Drama,Iram Parveen Bilal,7022.6
2706,Drama,Iren Sheffield,83.7
2707,Drama,Isabella Carbonell,144.4
2708,Drama,Israel Horovitz,37428.3
2709,Drama,Israel Luna,2097.6
2710,Drama,Ivan Pavletic,1183.0
2711,Drama,J. Grimm,319.5
2712,Drama,J.C. Chandor,417746.7
2713,Drama,Jacek Lusinski,2216.8
2714,Drama,Jacky St. James,57.8
2715,Drama,Jaime Zevallos,96.6
2716,Drama,Jake Chapman,207.2
2717,Drama,James C. Hunter,450.5
2718,Drama,James Erskine,65.0
2719,Drama,James Redford,854.7
2720,Drama,James Riffel,173.9
2721,Drama,Jamie Duneier,142.2
2722,Drama,Jamie Heinrich,364.8
2723,Drama,Jamin Winans,32.0
2724,Drama,Jan Hrebejk,1635.9
2725,Drama,Jan Ruzicka,182.7
2726,Drama,Jan van Ooijen,81.0
2727,Drama,Jan-Gerrit Seyler,174.8
2728,Drama,Jane Barrett,112.0
2729,Drama,Janis Aussel,58.0
2730,Drama,Jared Show,377.2
2731,Drama,Jaroslaw Sztandera,402.6
2732,Drama,Jasmila Zbanic,1072.6
2733,Drama,Jasmin Dizdar,950.4
2734,Drama,Jason Branagan,80.0
2735,Drama,Jason Dolan,65.6
2736,Drama,Jason Edwards,59.2
2737,Drama,Jason Impey,118.8
2738,Drama,Jason Miller,264.0
2739,Drama,Jason Sullivan,43.2
2740,Drama,Javier Rodríguez Espinosa,31.0
2741,Drama,Jay Karas,4227.3
2742,Drama,Jean-Paul Rouve,2884.2
2743,Drama,Jean-Pierre Dardenne,247796.4
2744,Drama,Jeanie M. Clark,98.8
2745,Drama,Jeanne Herry,6368.0
2746,Drama,Jeff Bleckner,57400.0
2747,Drama,Jeff Compton,51.0
2748,Drama,Jeff Nichols,264221.2
2749,Drama,Jen Soska,9302.4
2750,Drama,Jennifer Aniston,6262.2
2751,Drama,Jennifer Jason Leigh,47436.8
2752,Drama,Jens Jonsson,21653.1
2753,Drama,Jeremiah Crowell,48.0
2754,Drama,Jeremiah S. Chechik,1884.6
2755,Drama,Jeremy Herrin,579.6
2756,Drama,Jerry Jameson,23145.1
2757,Drama,Jerry Keys,67.2
2758,Drama,Jessi Shuttleworth,62.3
2759,Drama,Jill Wong,336.4
2760,Drama,Jim Fitzpatrick,15108.6
2761,Drama,Jim Sonzero,37802.7
2762,Drama,Jim Swaffield,11711.6
2763,Drama,Jim Wilks,112.0
2764,Drama,Jim Zibailo,65.7
2765,Drama,Jin-gyu Cho,252.0
2766,Drama,Joaquín Bissner,176.3
2767,Drama,Job Roggeveen,60.0
2768,Drama,Joe Menendez,2726.8
2769,Drama,Joe Swanberg,285760.6
2770,Drama,Joel Schumacher,61924.8
2771,Drama,Joey Liew,63.0
2772,Drama,Johannes Stjärne Nilsson,30.6
2773,Drama,John Barker,4008.0
2774,Drama,John Bradshaw,5038.4
2775,Drama,John Crowley,629385.0
2776,Drama,John Curran,142128.0
2777,Drama,John Gray,12870.6
2778,Drama,John J. Wisniewski,60.5
2779,Drama,John K.D. Graham,1251.0
2780,Drama,John Kent Harrison,1802.3
2781,Drama,John Lee Hancock,1329363.55
2782,Drama,John Lucas,79.0
2783,Drama,John Madden,153720.6
2784,Drama,John McKay,18867.4
2785,Drama,John Patrick Shanley,755677.5
2786,Drama,John Stockwell,140478.0
2787,Drama,John Swetnam,915.6
2788,Drama,John Vasicek,140.6
2789,Drama,Jon Favreau,1167382.8
2790,Drama,Jon Freeman,544.0
2791,Drama,Jon Schnepp,23508.1
2792,Drama,Jonathan Bougher,35.0
2793,Drama,Jonathan Hensleigh,819435.5
2794,Drama,Jonathan Lynn,32279.5
2795,Drama,Jonathan MacPherson,101.4
2796,Drama,Jonathan Ogilvie,2095.5
2797,Drama,Jonathan Parker,566.5
2798,Drama,Jonte,83.7
2799,Drama,Jordan F. Ghanma,154.0
2800,Drama,Jorge Dorado,50639.25
2801,Drama,Jorge Naranjo,175.2
2802,Drama,Joris Oprins,60.0
2803,Drama,Joselito Altarejos,420.0
2804,Drama,Joseph Brooks,40.0
2805,Drama,Joseph Cedar,208.0
2806,Drama,Joseph Gordon-Levitt,1276822.8
2807,Drama,Joseph Graham,1132.3
2808,Drama,Joseph Hovsepian,114.8
2809,Drama,Joseph Pitchhadze,182.0
2810,Drama,Joseph Tosconi,1417.1
2811,Drama,Josh Feder,45.0
2812,Drama,Joshua Caldwell,85.8
2813,Drama,Joshua Hoh,126.0
2814,Drama,Josip Zuvan,200.1
2815,Drama,José Villalobos,58.0
2816,Drama,Josée Dayan,130.0
2817,Drama,Jozef K. Richards,52.8
2818,Drama,João Botelho,1152.9
2819,Drama,João Canijo,2918.7
2820,Drama,Judy Hoffman,258.4
2821,Drama,Juha Suonpää,177.6
2822,Drama,Juha Wuolijoki,715.0
2823,Drama,Jules Dassin,50427.3
2824,Drama,Julia Topal Silva,112.0
2825,Drama,Julia Walter,122.4
2826,Drama,Julian Branciforte,907.2
2827,Drama,Julian Cheah,30.6
2828,Drama,Julian Jarrold,4042.5
2829,Drama,Julie Stevens,1379.7
2830,Drama,Julio Cesar Bolivar,100.8
2831,Drama,Justin Kreutzmann,408.0
2832,Drama,Justin Lin,57909.6
2833,Drama,Justin Rhodes,120.0
2834,Drama,János Szász,15841.0
2835,Drama,K.C. Bascombe,4681.8
2836,Drama,Kaitlyn Busbee,158.7
2837,Drama,Kalvadour Peterson,455.4
2838,Drama,Karim Aïnouz,11230.1
2839,Drama,Karim Mohammad Amini,63.0
2840,Drama,Karolina Bregula,42.0
2841,Drama,Kast Hasa,109.2
2842,Drama,Kat Albert,120.0
2843,Drama,Katarina Launing,1143.1
2844,Drama,Katie Ross,131.6
2845,Drama,Kazim Öz,174.2
2846,Drama,Kelly Harms,99.4
2847,Drama,Kemal Uzun,16560.0
2848,Drama,Ken Del Vecchio,333.9
2849,Drama,Ken Kwapis,295308.0
2850,Drama,Keng Guan Chiu,3648.0
2851,Drama,Kenneth Branagh,689565.9
2852,Drama,Kenny Leon,14666.4
2853,Drama,Kenny Richards-Preston,63.8
2854,Drama,Kerem Sanga,2348.5
2855,Drama,Keren Cytter,60.5
2856,Drama,Kevin Knoblock,265.2
2857,Drama,Kevin Kolsch,69912.0
2858,Drama,Khavn,38.4
2859,Drama,Ki-duk Kim,19133.4
2860,Drama,Kieran Darcy-Smith,22121.7
2861,Drama,Kim Longinotto,448.0
2862,Drama,Kimberly Peirce,649578.2
2863,Drama,Kimo Stamboel,24609.0
2864,Drama,Kiran Merchant,719.2
2865,Drama,Kirby Walker,854.7
2866,Drama,Kishore Bhargav,205.0
2867,Drama,Koen Suidgeest,121.6
2868,Drama,Konstantina Kotzamani,69.7
2869,Drama,Korak Day,73.0
2870,Drama,Kornél Mundruczó,1072.6
2871,Drama,Kris Drenzek,43.0
2872,Drama,Kris Kerehona,112.0
2873,Drama,Kristin Sargent,99.6
2874,Drama,Kuo-Sin Ong,91.2
2875,Drama,Kurt Hugo Schneider,810.7
2876,Drama,Kwok Cheung Tsang,645.0
2877,Drama,Kyle Romanek,138.7
2878,Drama,Kôbun Shizuno,2937.0
2879,Drama,Lakpathy Wijesekara,184.8
2880,Drama,Larry Rosen,146.35
2881,Drama,Lars Kraume,2576.9
2882,Drama,Lars von Trier,467944.9
2883,Drama,Lasse Nielsen,117.3
2884,Drama,Laurent Moing,58.0
2885,Drama,Lawrie Brewster,5734.4
2886,Drama,Leane Vandeman,37.0
2887,Drama,Lee Galea,11589.6
2888,Drama,Lee Matthews,1132.3
2889,Drama,Leone Marucci,18225.0
2890,Drama,Leslie Small,200.1
2891,Drama,Levan Gabriadze,267523.8
2892,Drama,Liam O'Brien,37802.7
2893,Drama,Lightning Bear,63.8
2894,Drama,Lijin Jose,737.0
